cell_id,vitmae_leiden_macs,Has_DE_Genes
lnbeidji-1,12,True
lnbgcnim-1,6,False
lnbgghnd-1,7,False
lnbmdogg-1,12,True
lnbmhpch-1,15,False
lnbmjaca-1,9,True
lnbnaajo-1,1,True
lnbngken-1,9,True
lnbnmeah-1,9,True
lnbodgcp-1,11,True
lnbogoja-1,9,True
lnbomlhk-1,2,False
lnbpajgh-1,7,False
lnbpcckp-1,3,False
lnbphhac-1,9,True
lnbpmjhl-1,12,True
lnbponfd-1,7,False
lnbpplbj-1,5,False
lncakibl-1,2,False
lncaojof-1,2,False
lnccapbg-1,12,True
lncdkpdk-1,12,True
lncenhge-1,15,False
lncfhnne-1,4,True
lncfkkne-1,7,False
lncgdlao-1,7,False
lnchanle-1,9,True
lnchbolm-1,12,True
lncibcid-1,12,True
lnciengf-1,12,True
lncihohl-1,7,False
lnciinbc-1,9,True
lnciiobc-1,4,True
lncijbom-1,1,True
lncjkdeo-1,2,False
lnckoegl-1,15,False
lnclpncf-1,9,True
lncmcegd-1,12,True
lncmmfje-1,9,True
lncmmlao-1,1,True
lncobjgb-1,11,True
lnconfkg-1,2,False
lndamjka-1,1,True
lndbckif-1,2,False
lndbeolb-1,6,False
lndcbjnh-1,9,True
lndchkhf-1,15,False
lndckjbo-1,15,False
lnddajib-1,12,True
lnddbooe-1,9,True
lnddgfbf-1,9,True
lnddgkpm-1,15,False
lnddjbje-1,15,False
lndeaohp-1,5,False
lndgmkoh-1,15,False
lndhcikk-1,15,False
lndhglmk-1,12,True
lndhieel-1,15,False
lndhjmno-1,12,True
lndhlkfe-1,12,True
lndhllpk-1,5,False
lndhnblc-1,12,True
lndiaphb-1,15,False
lndichkb-1,15,False
lndilgmk-1,12,True
lndilndh-1,15,False
lndipoab-1,12,True
lndjbldn-1,15,False
lndjfbal-1,15,False
lndjhalg-1,15,False
lndjheeh-1,15,False
lndjhiib-1,15,False
lndjnjap-1,7,False
lndjpbfd-1,9,True
lndkdnbl-1,15,False
lndlihnd-1,9,True
lndllhoi-1,15,False
lndlnjog-1,9,True
lndloehm-1,15,False
lndmifjb-1,12,True
lndmijab-1,2,False
lndoppba-1,1,True
lnecoaak-1,9,True
lnegbiij-1,9,True
lnehioco-1,9,True
lneilpca-1,9,True
lnekpogk-1,8,True
lneloaok-1,11,True
lnemidkk-1,9,True
lnfakpni-1,6,False
lnfapkfb-1,1,True
lnfcaami-1,6,False
lnfcjgmn-1,1,True
lnfeibmb-1,1,True
lnfeihcj-1,9,True
lnfhgpmc-1,12,True
lnfkbobm-1,9,True
lnfkdplk-1,9,True
lnfmkole-1,8,True
lnfmkplf-1,6,False
lnfnobha-1,8,True
lnfphobk-1,8,True
lnfpmmkj-1,6,False
lngdeile-1,1,True
lngdkkab-1,9,True
lngidgfd-1,1,True
lngkbdml-1,2,False
lngkppfl-1,1,True
lngminai-1,7,False
lngnkpem-1,6,False
lngoafim-1,15,False
lngpdeff-1,9,True
lngpocbb-1,9,True
lnhahcid-1,4,True
lnhbgmbi-1,5,False
lnhcgidk-1,1,True
lnhdcfph-1,8,True
lnhdpfgf-1,6,False
lnhfcihn-1,1,True
lnhgooio-1,6,False
lnhinbbe-1,9,True
lnhjljeh-1,11,True
lnhkcphh-1,11,True
lnhkebmn-1,9,True
lnhkfldk-1,1,True
lnhljjde-1,9,True
lnhmpdmj-1,8,True
lnhofkpg-1,12,True
lnicbnoe-1,5,False
lnicppki-1,11,True
lnidjngn-1,11,True
lnidkgbo-1,12,True
lnidpmgk-1,5,False
lniemfho-1,8,True
lnifjahd-1,3,False
lnifkoaj-1,3,False
lniflhfm-1,11,True
lnigbipk-1,1,True
lnigplpm-1,9,True
lnihafok-1,3,False
lnihccle-1,2,False
lnihihmf-1,7,False
lnijoihg-1,4,True
lnikaopc-1,14,False
lnikgfhl-1,9,True
lnilbkce-1,11,True
lniopmik-1,8,True
lnipnpoe-1,11,True
lnjacooi-1,9,True
lnjdheff-1,9,True
lnjeiigf-1,9,True
lnjelnkj-1,4,True
lnjflcli-1,3,False
lnjgnfdi-1,12,True
lnjhdcfl-1,5,False
lnjhdhnp-1,11,True
lnjhfmfm-1,8,True
lnjiiljc-1,9,True
lnjipdmd-1,7,False
lnjkibmj-1,8,True
lnjklnkb-1,4,True
lnjpjdmk-1,11,True
lnkbnakc-1,1,True
lnkemdhp-1,6,False
lnkgdidh-1,15,False
lnkgjjcm-1,15,False
lnkgnnah-1,9,True
lnkhhfne-1,2,False
lnkilejm-1,9,True
lnkjhhfa-1,1,True
lnkljage-1,7,False
lnklnmih-1,9,True
lnkmpjmd-1,4,True
lnkpbffj-1,11,True
lnldagjk-1,12,True
lnleijnh-1,5,False
lnlejddi-1,4,True
lnljhbjj-1,11,True
lnljkkkf-1,4,True
lnlkhpnm-1,11,True
lnlkmekn-1,5,False
lnlmgjgn-1,3,False
lnlmmmgf-1,3,False
lnlofmik-1,3,False
lnlohbka-1,12,True
lnmclmil-1,15,False
lnmebplm-1,15,False
lnmgjcon-1,12,True
lnmgjkje-1,11,True
lnmlcjob-1,15,False
lnmpkbfc-1,2,False
lnmpkfmm-1,9,True
lnnbdkje-1,8,True
lnndbgob-1,9,True
lnnefidi-1,11,True
lnnfdimc-1,15,False
lnnhdhjl-1,8,True
lnnjcjge-1,8,True
lnnjejnk-1,8,True
lnnkgnac-1,8,True
lnnmfeoj-1,6,False
lnnmjflk-1,2,False
lnnmjida-1,9,True
lnnpmpoe-1,11,True
lnodfnjo-1,2,False
lnoefdjj-1,8,True
lnofcgfg-1,8,True
lnofligc-1,6,False
lnogabba-1,4,True
lnogonao-1,8,True
lnohhnhb-1,4,True
lnoicaie-1,6,False
lnojnlee-1,1,True
lnokdlio-1,1,True
lnokjdga-1,1,True
lnokkeli-1,9,True
lnoldoba-1,2,False
lnolfhja-1,4,True
lnolmakm-1,2,False
lnomhamn-1,9,True
lnonblfe-1,11,True
lnonndci-1,6,False
lnopcaef-1,2,False
lnopdpoc-1,6,False
lnpdnfib-1,11,True
lnpfdmok-1,5,False
lnpffalp-1,8,True
lnpgggke-1,8,True
lnphonbm-1,15,False
lnpinejf-1,8,True
lnpolbkc-1,4,True
lnppcjbe-1,5,False
loadflab-1,8,True
loadflbl-1,11,True
loanehcm-1,9,True
lobgecck-1,11,True
lobgfabi-1,11,True
lobhohmb-1,11,True
lobkffhb-1,11,True
lobnmoip-1,11,True
lobppbjf-1,11,True
locbmjmk-1,12,True
locfdkag-1,5,False
locikjdp-1,11,True
locnemlp-1,12,True
locnhiec-1,12,True
locnkagn-1,7,False
locnmhgm-1,2,False
lodbepbh-1,9,True
lodcgchn-1,8,True
lodckkci-1,3,False
lodgemip-1,9,True
lodgimgk-1,7,False
lodiioeg-1,14,False
lodikllk-1,1,True
lodiolbb-1,11,True
lodkbcga-1,1,True
lodmldip-1,5,False
lododghn-1,8,True
lodpblnd-1,6,False
loeahcff-1,9,True
loeankpi-1,8,True
loebcede-1,6,False
loebpmme-1,11,True
loecacoo-1,15,False
loecalon-1,12,True
loechkde-1,6,False
loeclojo-1,5,False
loelkfmj-1,9,True
loempdih-1,2,False
loeolaic-1,1,True
lofcdofb-1,9,True
lofcjeee-1,9,True
logjjilj-1,12,True
lognkhdf-1,1,True
loijllgc-1,6,False
loillgif-1,1,True
loilmhao-1,4,True
loimhmag-1,5,False
loinamnn-1,11,True
loiodfka-1,11,True
lojagbee-1,7,False
lojagldh-1,6,False
lojakcfp-1,11,True
lojekkhk-1,12,True
lojfeffd-1,2,False
lojffgfc-1,2,False
lojffhbh-1,4,True
lokajkld-1,8,True
lokcfblf-1,8,True
lokchgmh-1,8,True
lokgghad-1,2,False
lokgopli-1,8,True
lokiffjf-1,5,False
loklafgj-1,9,True
loknjoen-1,15,False
lokoekgj-1,9,True
lombbgah-1,7,False
lonhgpgg-1,11,True
lonjafnj-1,6,False
lonofaic-1,14,False
lonohgad-1,14,False
loocjgfe-1,14,False
loocnfog-1,3,False
loocnkme-1,5,False
loodglff-1,6,False
looehekm-1,1,True
loohggfa-1,8,True
loohknae-1,14,False
loohldde-1,14,False
looidilp-1,7,False
loojadce-1,3,False
loojcogn-1,14,False
loojfklj-1,14,False
loojhcng-1,3,False
loojkcbn-1,14,False
lookdcmi-1,14,False
lookeidc-1,5,False
loolaecm-1,15,False
loolmjfh-1,1,True
loolngkf-1,14,False
loonfopl-1,3,False
loonkbhp-1,5,False
looolkje-1,12,True
loooodch-1,5,False
loopafja-1,3,False
lopafdcm-1,14,False
lopbecen-1,14,False
lopbhkgl-1,5,False
lopbigmg-1,3,False
lopbndnb-1,3,False
lopcjghe-1,3,False
lopckpfp-1,14,False
lopcneel-1,14,False
lopcobpa-1,3,False
lopdmdje-1,12,True
lopdmhbj-1,5,False
lopednhk-1,15,False
lopefgfj-1,4,True
lopekgba-1,12,True
lopfbaff-1,14,False
lopgcchd-1,5,False
lopgcofn-1,4,True
lopgfobe-1,12,True
lopghpep-1,14,False
lophaboj-1,14,False
lophmkno-1,3,False
lophnebb-1,3,False
lopignda-1,3,False
lopijbbf-1,6,False
lopjijid-1,5,False
lopjjppp-1,3,False
lopjlnjm-1,14,False
lopjnnjp-1,12,True
lopkdcpk-1,14,False
lopkeddo-1,14,False
lopkgkpc-1,14,False
lopkmlfa-1,3,False
lopkochn-1,5,False
lopldgpg-1,14,False
loplflna-1,4,True
loplkeim-1,14,False
loplohkm-1,4,True
lopmflbk-1,4,True
lopmokeh-1,3,False
lopobpep-1,3,False
lopojhai-1,3,False
lpaadgmh-1,5,False
lpaailib-1,3,False
lpaaknbc-1,14,False
lpaapkja-1,8,True
lpabdipf-1,6,False
lpabkcpl-1,14,False
lpabllnn-1,14,False
lpacajfn-1,14,False
lpacaohn-1,3,False
lpacebak-1,3,False
lpacpipd-1,14,False
lpadikeg-1,14,False
lpaefdja-1,3,False
lpaemgkm-1,3,False
lpagagek-1,12,True
lpahmgcn-1,3,False
lpaidmpi-1,9,True
lpaighff-1,3,False
lpaiibid-1,4,True
lpajnjkh-1,3,False
lpaknaee-1,3,False
lpalnhma-1,14,False
lpalphmg-1,3,False
lpanncac-1,3,False
lpaocekp-1,4,True
lpapaldm-1,14,False
lpapcbce-1,14,False
lpapldib-1,3,False
lpbaagdf-1,4,True
lpbahkdk-1,4,True
lpbalnlb-1,3,False
lpbankdl-1,8,True
lpbbbjgm-1,8,True
lpbbbkci-1,3,False
lpbblglp-1,3,False
lpbbobgm-1,3,False
lpbcmefn-1,4,True
lpbddllo-1,3,False
lpbehemc-1,14,False
lpbfdhog-1,14,False
lpbgcoif-1,14,False
lpbghbjm-1,7,False
lpbgijmo-1,3,False
lpbgildl-1,14,False
lpbgjfpl-1,14,False
lpbgkdab-1,14,False
lpbgpcaj-1,14,False
lpbhfjlj-1,3,False
lpbhgogb-1,8,True
lpbhiaei-1,14,False
lpbhoopp-1,3,False
lpbiabmd-1,14,False
lpbijani-1,5,False
lpbjbmpa-1,14,False
lpbjnhna-1,14,False
lpbkohnn-1,12,True
lpblbhlf-1,5,False
lpblifka-1,11,True
lpblpnjm-1,9,True
lpbmbkdl-1,5,False
lpbopnho-1,5,False
lpcabchg-1,4,True
lpcbdhmj-1,5,False
lpccbkhe-1,4,True
lpccglbk-1,5,False
lpccpnfl-1,14,False
lpcdbalf-1,4,True
lpcebamp-1,2,False
lpcejkeg-1,2,False
lpcelbml-1,1,True
lpcenhkj-1,4,True
lpcenjmo-1,5,False
lpcjpoml-1,14,False
lpckejhn-1,4,True
lpckfabh-1,4,True
lpckkape-1,14,False
lpclaeak-1,4,True
lpclkfmi-1,14,False
lpcmcmma-1,4,True
lpcoajhk-1,12,True
lpcolfkn-1,4,True
lpcpjoko-1,5,False
lpdbbine-1,4,True
lpddjmej-1,3,False
lpddmaih-1,5,False
lpdebhjk-1,12,True
lpdefpmk-1,14,False
lpdflapm-1,8,True
lpdghakg-1,14,False
lpdghpml-1,14,False
lpdgjfai-1,4,True
lpdjagig-1,3,False
lpdkofgo-1,5,False
lpdooabj-1,4,True
lpdpdcik-1,4,True
lpdphfnh-1,14,False
lpebkngg-1,4,True
lpedfbhi-1,14,False
lpediape-1,3,False
lpegfola-1,14,False
lpeghafb-1,3,False
lpeiibon-1,14,False
lpejhipi-1,14,False
lpejklfm-1,14,False
lpejnhgf-1,4,True
lpeohnie-1,3,False
lpfbponn-1,4,True
lpffkjmm-1,4,True
lpfgfcbc-1,6,False
lpfikink-1,1,True
lpfljnpb-1,12,True
lpfmbhkp-1,11,True
lpfmcdin-1,4,True
lpfmhdci-1,14,False
lpfmhifp-1,14,False
lpfncobj-1,4,True
lpfnmgll-1,14,False
lpfoakga-1,4,True
lpggacap-1,5,False
lpggedgg-1,14,False
lpgldkna-1,4,True
lpgmccmd-1,4,True
lpgndhmd-1,4,True
lpgolhkc-1,4,True
lpgpembp-1,14,False
lpgpemlo-1,14,False
lpgpgiml-1,4,True
lphcicek-1,14,False
lphdfdak-1,14,False
lphenjgf-1,5,False
lphhbeep-1,2,False
lphinjlp-1,4,True
lphjahjj-1,2,False
lphjimcd-1,6,False
lphmkgnj-1,12,True
lphnokid-1,4,True
lpiafhcp-1,4,True
lpiaojbg-1,3,False
lpibakpl-1,4,True
lpidbibg-1,4,True
lpidjino-1,14,False
lpigejko-1,14,False
lpiggngk-1,5,False
lpigiloh-1,4,True
lpigjpfh-1,3,False
lpihadeo-1,3,False
lpiheccn-1,14,False
lpikjbhl-1,3,False
lpiknndb-1,5,False
lpikohef-1,5,False
lpilbgco-1,5,False
lpimlieo-1,4,True
lpindifa-1,4,True
lpinnanf-1,3,False
lpiodaao-1,3,False
lpiplljp-1,4,True
lpjblnap-1,4,True
lpjfjfhb-1,4,True
lpjgedcc-1,12,True
lpjgjadf-1,5,False
lpjjpgfh-1,5,False
lpjlojoa-1,14,False
lpjojajd-1,3,False
lpkepdcm-1,13,True
lpkfhcob-1,14,False
lpkhjegb-1,4,True
lpkiodne-1,14,False
lpkipjbj-1,14,False
lpkjbafh-1,14,False
lpkkcgeh-1,14,False
lpkkinca-1,5,False
lpkkopan-1,4,True
lpklodld-1,13,True
lpknohpm-1,3,False
lplaibcc-1,9,True
lplcioed-1,14,False
lpldfnip-1,4,True
lpldinmh-1,14,False
lpldkdgp-1,14,False
lplekgnh-1,5,False
lplfdolb-1,9,True
lplffkjk-1,14,False
lplfhanh-1,4,True
lplfilja-1,14,False
lplgedfp-1,14,False
lplgiclp-1,8,True
lplhdnmn-1,12,True
lpliecji-1,5,False
lplijojl-1,5,False
lplilpml-1,6,False
lplnppkg-1,2,False
lpmangdc-1,14,False
lpmbbfge-1,8,True
lpmbidel-1,14,False
lpmbkign-1,13,True
lpmckdlc-1,5,False
lpmcllfj-1,4,True
lpmcmgmj-1,3,False
lpmcnjgk-1,14,False
lpmcogkp-1,14,False
lpmdhmnm-1,14,False
lpmdmgdb-1,14,False
lpmfekbp-1,4,True
lpmhedfo-1,4,True
lpmhibio-1,14,False
lpmlbcna-1,4,True
lpmlkllh-1,1,True
lpmmkahn-1,14,False
lpmmkicp-1,14,False
lpmmomno-1,14,False
lpmncfgh-1,3,False
lpmnlcgi-1,4,True
lpmoofpj-1,1,True
lpmpcddc-1,14,False
lpnaaegn-1,14,False
lpnaajnh-1,3,False
lpnaakdi-1,14,False
lpnabeeh-1,14,False
lpndammf-1,14,False
lpndnhpk-1,2,False
lpnfcdld-1,8,True
lpnjjoam-1,2,False
lpnkakeg-1,3,False
lpnknpgl-1,4,True
lpnkpnba-1,14,False
lpnlbicj-1,4,True
lpnlhfom-1,14,False
lpnnkpoh-1,6,False
lpnpbnol-1,8,True
lpocpljc-1,5,False
lpoemnbo-1,14,False
lpofegfl-1,2,False
lpoolkef-1,14,False
lpooomlf-1,5,False
lppaigmm-1,14,False
lppfboei-1,6,False
lppgipfn-1,6,False
lpphighn-1,1,True
lppjfilp-1,14,False
lppjhpim-1,6,False
lppkbogh-1,6,False
lppkhfml-1,14,False
lppmidcp-1,1,True
lppoaohd-1,1,True
maaicjja-1,14,False
maalbnda-1,14,False
mabdlknf-1,8,True
mabljejb-1,3,False
maboighn-1,6,False
macickoc-1,1,True
mackkmmn-1,5,False
mackogbl-1,14,False
maclgche-1,14,False
macliaoc-1,14,False
macliflc-1,14,False
macoobmd-1,14,False
macppdop-1,14,False
madaandg-1,14,False
maddgjmf-1,14,False
madehdok-1,5,False
madnmmmc-1,4,True
madpdlmi-1,14,False
maeajdik-1,7,False
maeambah-1,4,True
maebbjjj-1,14,False
maebcaki-1,14,False
maebelfe-1,3,False
maebocoh-1,14,False
maeciiha-1,14,False
maedbbie-1,14,False
maedehlo-1,14,False
maedelaf-1,14,False
maedhkgn-1,3,False
maeemkeo-1,3,False
maeemoci-1,3,False
maeffddi-1,3,False
maegdlan-1,3,False
maeghhoi-1,14,False
maeidnbg-1,14,False
maelefcm-1,14,False
maelfgda-1,14,False
maelgbod-1,14,False
maelgddm-1,8,True
maelkchk-1,5,False
maeloohj-1,14,False
maelpoan-1,14,False
maemdbpl-1,14,False
maemdekb-1,5,False
maenajma-1,14,False
maenbfan-1,4,True
maengnfl-1,14,False
maenhjbd-1,3,False
maeoklhn-1,14,False
maepgfie-1,3,False
maepockd-1,4,True
mafanebf-1,4,True
mafapaje-1,14,False
mafbaied-1,8,True
mafbdbne-1,8,True
mafbejca-1,3,False
mafcafhc-1,3,False
mafcfbmp-1,14,False
mafclgob-1,5,False
mafdfgff-1,3,False
mafdignd-1,3,False
mafdiknd-1,4,True
mafekjha-1,4,True
mafjococ-1,4,True
mafjonph-1,14,False
mafmdllp-1,4,True
mafnjhcc-1,2,False
magandpf-1,6,False
magbajmc-1,14,False
magkific-1,14,False
maglggca-1,14,False
magljbhk-1,14,False
magpklpk-1,13,True
mahahidd-1,14,False
maheliin-1,8,True
mahelmde-1,14,False
mahenmbi-1,14,False
mahfhgbd-1,6,False
mahfnnej-1,6,False
mahggnde-1,1,True
mahibclo-1,2,False
mahinnlg-1,1,True
mahipfic-1,6,False
mahjbfje-1,1,True
mahjmpom-1,6,False
mahknecp-1,2,False
mahldgpi-1,3,False
mahlfcel-1,1,True
mahmgibl-1,9,True
mahnpbbh-1,14,False
maiagkhm-1,5,False
maibjphp-1,2,False
maideppg-1,14,False
maiedeah-1,12,True
maieehhk-1,4,True
maifbdpn-1,3,False
maifcjpj-1,14,False
maifcpei-1,14,False
maigbibk-1,4,True
maigcljd-1,14,False
maigemni-1,4,True
maigjeeb-1,14,False
maijajan-1,12,True
maijbpgk-1,9,True
mailadho-1,4,True
mailejld-1,5,False
maimdnhi-1,7,False
maimnoak-1,6,False
maingmme-1,3,False
mainhbgk-1,8,True
maiobjgk-1,6,False
maiodggh-1,14,False
maiohmod-1,5,False
maipmneb-1,13,True
maipnhhl-1,6,False
maipoigb-1,14,False
majanonc-1,12,True
majdeefe-1,12,True
majdhljh-1,11,True
majebamm-1,12,True
majfgehd-1,5,False
majhofef-1,6,False
majhofpe-1,1,True
majiiakm-1,9,True
majlibjl-1,13,True
majnnpak-1,15,False
majobhcf-1,7,False
makajhho-1,8,True
makcalle-1,9,True
makmaang-1,6,False
malbojde-1,2,False
maldmmaf-1,14,False
malfdjfk-1,8,True
malgmeod-1,13,True
maliljag-1,8,True
maljkikg-1,8,True
malmdkpa-1,11,True
malodefd-1,8,True
mamammoi-1,13,True
mamaoljg-1,6,False
mambbbpc-1,6,False
mamjloka-1,1,True
mamjnfbk-1,1,True
mandchmn-1,6,False
mandocip-1,8,True
manhabpe-1,8,True
mankllma-1,1,True
maoaekhd-1,2,False
maoaljol-1,1,True
maoeamdi-1,6,False
maokmckp-1,8,True
maolbjnj-1,8,True
maolckcp-1,1,True
maolcpcp-1,2,False
mapegikj-1,3,False
maplajml-1,1,True
mbaahbdj-1,2,False
mbabcbhj-1,13,True
mbabdiil-1,2,False
mbabecja-1,8,True
mbackchk-1,6,False
mbaclaon-1,2,False
mbanomad-1,9,True
mbaokgde-1,6,False
mbbabegc-1,6,False
mbbdclfp-1,9,True
mbbdghlk-1,6,False
mbbilpph-1,1,True
mbbjbepn-1,6,False
mbbncdcl-1,8,True
mbcbbeom-1,6,False
mbchchna-1,1,True
mbchdnej-1,14,False
mbchdpco-1,8,True
mbchecch-1,8,True
mbciomaa-1,14,False
mbcjbcgk-1,5,False
mbcjcepl-1,4,True
mbcknnaa-1,3,False
mbclcjog-1,14,False
mbclfahi-1,9,True
mbcmhdll-1,3,False
mbcmkodf-1,4,True
mbcmppln-1,8,True
mbcnckca-1,4,True
mbcncphp-1,3,False
mbcndinf-1,14,False
mbdakhba-1,12,True
mbdcedhk-1,1,True
mbdcfajm-1,3,False
mbdcpcmg-1,3,False
mbddgipf-1,2,False
mbdefmjm-1,11,True
mbdehlpi-1,3,False
mbdfbmip-1,8,True
mbdfbmjc-1,2,False
mbdfoilc-1,3,False
mbdholif-1,13,True
mbdijgph-1,3,False
mbdipapk-1,7,False
mbdjbbif-1,6,False
mbdlbpil-1,14,False
mbdmhfpk-1,8,True
mbdmnjmd-1,4,True
mbdnpidm-1,6,False
mbdoaalo-1,14,False
mbdogpnh-1,13,True
mbdpknjm-1,5,False
mbeahmam-1,8,True
mbeccgjg-1,1,True
mbecjblb-1,6,False
mbecnboe-1,1,True
mbeemofp-1,6,False
mbegogkk-1,13,True
mbehpbhi-1,6,False
mbeiaopl-1,13,True
mbekohnk-1,12,True
mbeldidm-1,3,False
mbelhpmc-1,4,True
mbeljado-1,3,False
mbemjpkl-1,4,True
mbemkcmc-1,5,False
mbenkjlm-1,12,True
mbeocign-1,14,False
mbepaneg-1,5,False
mbepbicn-1,11,True
mbepoold-1,4,True
mbfajpno-1,4,True
mbfaomgh-1,14,False
mbfbiecl-1,4,True
mbfbnefc-1,4,True
mbfcbbdo-1,4,True
mbfcnpgl-1,3,False
mbfdflbf-1,4,True
mbfencge-1,3,False
mbfeodcn-1,3,False
mbfeokdn-1,3,False
mbffbdbb-1,3,False
mbffeklm-1,14,False
mbffhbmc-1,3,False
mbffhlnm-1,3,False
mbfficof-1,3,False
mbffkekk-1,3,False
mbffpend-1,3,False
mbfgbpgo-1,3,False
mbfgeank-1,3,False
mbfgjdgi-1,3,False
mbfhdpcn-1,3,False
mbfhgnnf-1,3,False
mbfieigp-1,11,True
mbfienki-1,14,False
mbfiflco-1,3,False
mbfjknae-1,4,True
mbflpbdi-1,14,False
mbfoeefc-1,3,False
mbgbpaah-1,4,True
mbgcbkkk-1,14,False
mbghdiab-1,3,False
mbghpbea-1,3,False
mbgialam-1,14,False
mbgifkpe-1,14,False
mbgjffkl-1,2,False
mbgkfhjo-1,14,False
mbgkhmmm-1,3,False
mbgkimbn-1,3,False
mbgkinbk-1,11,True
mbgkphnb-1,3,False
mbgleacb-1,14,False
mbglibjg-1,3,False
mbglidbi-1,3,False
mbglojme-1,3,False
mbgmdpbf-1,3,False
mbgmedbm-1,3,False
mbgmgdkb-1,3,False
mbgmmahh-1,3,False
mbgmmlbo-1,14,False
mbgmoclb-1,8,True
mbgodigk-1,14,False
mbgoohop-1,5,False
mbgpfgmo-1,3,False
mbgpjeoi-1,3,False
mbgplbkk-1,3,False
mbgpmend-1,4,True
mbgpndin-1,4,True
mbhaapih-1,11,True
mbhabkcj-1,3,False
mbhajdhl-1,3,False
mbhakadm-1,3,False
mbhaokjm-1,3,False
mbhapoij-1,4,True
mbhbdjbo-1,3,False
mbhcaomi-1,3,False
mbhcbbfm-1,3,False
mbhdlkop-1,3,False
mbhdoann-1,3,False
mbheepca-1,14,False
mbhefhfm-1,14,False
mbhemgnf-1,3,False
mbhfimho-1,14,False
mbhfmlng-1,4,True
mbhggdbm-1,3,False
mbhghgki-1,3,False
mbhgnjbg-1,3,False
mbhhajpe-1,12,True
mbhhfbbb-1,3,False
mbhhpolk-1,11,True
mbhiekdh-1,3,False
mbhihhlm-1,3,False
mbhiicff-1,14,False
mbhillnm-1,14,False
mbhiogki-1,3,False
mbhjbnml-1,4,True
mbhjceej-1,11,True
mbhjpdfb-1,3,False
mbhkbfmf-1,3,False
mbhlklhp-1,14,False
mbhlmdoj-1,3,False
mbhmeapb-1,14,False
mbhmeogd-1,3,False
mbhpocfn-1,4,True
mbiafokm-1,4,True
mbiiffhh-1,4,True
mbijjaoh-1,14,False
mbijnnnh-1,4,True
mbikmamj-1,4,True
mbimnkfb-1,14,False
mbimppan-1,14,False
mbincdmf-1,4,True
mbinkbab-1,4,True
mbinpfej-1,4,True
mbioaaab-1,11,True
mbiodlaa-1,3,False
mbiodpce-1,14,False
mbiofhok-1,3,False
mbipcgam-1,4,True
mbipifom-1,12,True
mbipkcfn-1,3,False
mbipoekk-1,3,False
mbjacflg-1,14,False
mbjcdong-1,3,False
mbjcmoga-1,4,True
mbjcofpn-1,3,False
mbjddmle-1,4,True
mbjelajh-1,4,True
mbjfdlce-1,3,False
mbjjcdpf-1,4,True
mbjkafjg-1,4,True
mbjkdilh-1,5,False
mbjkgmap-1,4,True
mbjmladj-1,12,True
mbjmodld-1,4,True
mbjngelh-1,14,False
mbjngkao-1,4,True
mbjnhdem-1,5,False
mbjnkbfc-1,11,True
mbjoofpl-1,4,True
mbkagkea-1,4,True
mbkaimkc-1,7,False
mbkbipjl-1,4,True
mbkcnefg-1,4,True
mbkcphcb-1,14,False
mbkdfick-1,4,True
mbkfekdi-1,5,False
mbkhannd-1,12,True
mbkidmjh-1,4,True
mbkildkb-1,5,False
mbkjcijb-1,4,True
mbkjkmjm-1,4,True
mbkliage-1,4,True
mbklopfh-1,8,True
mbkpdkke-1,5,False
mblbfmhe-1,14,False
mblcjnap-1,9,True
mblckepb-1,9,True
mbldknpn-1,14,False
mbleoakp-1,12,True
mblfdnkf-1,8,True
mblgkifp-1,3,False
mblgpdpe-1,4,True
mblhnhgj-1,4,True
mblhpiea-1,4,True
mblimhob-1,11,True
mbljllaf-1,4,True
mbljnddg-1,14,False
mblleoao-1,12,True
mbllndde-1,4,True
mbllpdma-1,5,False
mbmbgglc-1,3,False
mbmbjkaj-1,5,False
mbmdcala-1,4,True
mbmddcil-1,4,True
mbmebpjc-1,12,True
mbmemcaf-1,4,True
mbmhbimj-1,3,False
mbmhogab-1,4,True
mbmlednd-1,11,True
mbmlfehh-1,4,True
mbmlhepc-1,4,True
mbmmfpff-1,4,True
mbmnaolb-1,12,True
mbmobibm-1,4,True
mbmpocbe-1,8,True
mbnbaiik-1,4,True
mbnbille-1,14,False
mbnbojme-1,11,True
mbncbmna-1,3,False
mbncbpep-1,14,False
mbncgnbn-1,14,False
mbndlnme-1,5,False
mbnehlgi-1,4,True
mbnibkgk-1,3,False
mbnjhioh-1,5,False
mbnjnncm-1,4,True
mbnobedc-1,4,True
mbnocpji-1,4,True
mboaobai-1,4,True
mbobaana-1,14,False
mbobbepj-1,11,True
mbodnkan-1,8,True
mboedbjj-1,4,True
mbohibkn-1,4,True
mboidocm-1,4,True
mboiiafc-1,4,True
mbojojlm-1,11,True
mbokamog-1,4,True
mbokifla-1,14,False
mbooedac-1,3,False
mboofdco-1,3,False
mbopcnko-1,4,True
mbopmngd-1,4,True
mbpbanfe-1,4,True
mbpcbohl-1,4,True
mbpcpfce-1,4,True
mbpdcbke-1,14,False
mbpfaihk-1,8,True
mbpgeobe-1,4,True
mbpgplpk-1,4,True
mbpibpob-1,4,True
mbpimlla-1,3,False
mbpjdpmk-1,4,True
mbpjffld-1,12,True
mbpjhbmf-1,12,True
mbpjngie-1,12,True
mbpkdflb-1,11,True
mbpkhcai-1,12,True
mbplkpdf-1,9,True
mbplmjjf-1,4,True
mbplnhda-1,4,True
mbpmjgop-1,3,False
mbpmoaha-1,4,True
mbpofphm-1,12,True
mbpojjia-1,3,False
mbppfghf-1,4,True
mbppkbea-1,14,False
